gene	earlyCount	lateCount	pVal	pVal.adj	percentChange	logChange	plotScore	geneLabel
AARS2	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
GDF5	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
ADIPOQ-AS1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
ARHGAP33	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
CANT1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
GAL3ST1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
GPRC5B	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
SSC4D	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
GGT2	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
TMEM218	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
NUDT15	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
IFI27L1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
SLC45A1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
POMT2	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
FKRP	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
ZNF229	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
PRSS57	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
CDH22	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
NSUN7	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
TRIM35	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
TMPRSS4	2	1	0.4566307570535024	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
SELENOW	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LOC101929897	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
RPP38	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
TMEM130	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LOC101929352	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LAMTOR5	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
TIRAP	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
ALX4	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
TFCP2L1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
KIAA1210	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
FMR1NB	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
PROM1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
NCMAP	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
FBXW12	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
USF1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
MKX	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
OSBPL5	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
VSIG10	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
EHD4-AS1	2	1	0.4566329795247825	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
TM6SF1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LOC105375429	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
ITGB8	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
RHCE	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
TEKT1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
CNTNAP3	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
FLJ46284	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
RAB11FIP5	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
C3orf70	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
FAM35BP	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
HTR3B	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
AQP7	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
NR2F1-AS1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
ARSF	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LRRK2	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
GOLM1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
BRINP1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
HTR2C	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
ITGA11	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
ARSD	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
PIM3	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
HABP2	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
STYK1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LOC101928174	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LINC01835	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LOC339874	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LINC01508	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LINC01788	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LOC101928424	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
MYLK3	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LINC00910	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
MEIKIN	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
DNM3OS	2	1	0.4566329795247825	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
PNLDC1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LOC729970	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
PIWIL4	2	1	0.4566329795247825	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
SERPINI2	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
HINT1	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LINC02528	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
C16orf71	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
MIR3187	2	1	0.4566329795247825	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
PRPH2	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
CCDC169	2	1	0.4566329795247825	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
GTF3C6	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
TADA2B	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
LOX	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
PPP1R13L	2	1	0.4566314040205058	0.8763995870714139	124.62277091906724	-1.1675041869852378	0.13193314242545748	
CNOT4	118	31	0.45886071175701587	0.8780446545931759	18.022133872730233	-0.23905744801027193	0.13005782719478753	
IDE	38	11	0.46093664503683424	0.8797532138220219	30.044762111038914	-0.37900829217894977	0.12811384967882086	
RALGAPA1	198	50	0.4611873832280862	0.8797532138220219	13.445843898518786	-0.18200375668035296	0.12811384967882086	
ACYP2	38	11	0.46093664503683424	0.8797532138220219	30.044762111038914	-0.37900829217894977	0.12811384967882086	
ANO6	38	11	0.46093664503683424	0.8797532138220219	30.044762111038914	-0.37900829217894977	0.12811384967882086	
STXBP1	38	11	0.46093664503683424	0.8797532138220219	30.044762111038914	-0.37900829217894977	0.12811384967882086	
MED26	38	11	0.46093664503683424	0.8797532138220219	30.044762111038914	-0.37900829217894977	0.12811384967882086	
ZRANB2	38	11	0.4609420777132019	0.8797532138220219	30.044762111038914	-0.37900829217894977	0.12811384967882086	
NUP210L	38	11	0.46093664503683424	0.8797532138220219	30.044762111038914	-0.37900829217894977	0.12811384967882086	
AKAP7	38	11	0.46093664503683424	0.8797532138220219	30.044762111038914	-0.37900829217894977	0.12811384967882086	
AFF3	38	11	0.46093664503683424	0.8797532138220219	30.044762111038914	-0.37900829217894977	0.12811384967882086	
SLC35A3	38	11	0.46093664503683424	0.8797532138220219	30.044762111038914	-0.37900829217894977	0.12811384967882086	
KIAA0825	38	11	0.46093664503683424	0.8797532138220219	30.044762111038914	-0.37900829217894977	0.12811384967882086	
TFCP2	87	23	0.4626065030575146	0.8807662050273581	18.76606278479417	-0.24812264719352245	0.12696306280730624	
TMEM187	61	17	0.4640123696958233	0.8828706859286949	25.199577233578434	-0.3242296906726909	0.12457653765468779	
PRRC2C	61	17	0.4640123696958233	0.8828706859286949	25.199577233578434	-0.3242296906726909	0.12457653765468779	
PRKG1	61	17	0.46401135916586916	0.8828706859286949	25.199577233578434	-0.3242296906726909	0.12457653765468779	
PDE3B	207	52	0.47093788809238324	0.8845697475614401	12.85395253904825	-0.17445694762700453	0.12265391313628198	
DUT	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
PGS1	124	32	0.47074683756582236	0.8845697475614401	15.934333377583071	-0.21330787659836264	0.12265391313628198	
DNM2	253	63	0.46815557423656023	0.8845697475614401	11.867466939930713	-0.16179053579084418	0.12265391313628198	
ECPAS	62	17	0.46810414270708867	0.8845697475614401	23.180229213682008	-0.300770717848702	0.12265391313628198	
CLNS1A	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
SCAF11	62	17	0.46810414270708867	0.8845697475614401	23.180229213682008	-0.300770717848702	0.12265391313628198	
ACAA2	22	7	0.4694041839629841	0.8845697475614401	42.9417633121337	-0.515427490405545	0.12265391313628198	
SUCLG1	22	7	0.4694041839629841	0.8845697475614401	42.9417633121337	-0.515427490405545	0.12265391313628198	
SETD5	62	17	0.46810414270708867	0.8845697475614401	23.180229213682008	-0.300770717848702	0.12265391313628198	
HINT3	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
KDM4C	160	41	0.4663506794095444	0.8845697475614401	15.11917009602195	-0.20312809671595924	0.12265391313628198	
CKS1B	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
GTF2H1	39	11	0.4691979937038639	0.8845697475614401	26.710281031268686	-0.3415335867602869	0.12265391313628198	
CYLD	164	42	0.4716062127386983	0.8845697475614401	15.050687543912469	-0.20226960514591452	0.12265391313628198	
SRGAP2C	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
CDKL4	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
DOCK5	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
CAMTA1	124	32	0.47074683756582236	0.8845697475614401	15.934333377583071	-0.21330787659836264	0.12265391313628198	
GADD45GIP1	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
SYNJ1	89	24	0.46556880832032105	0.8845697475614401	21.144865214777823	-0.27673325673999644	0.12265391313628198	
MRPL47	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
AUTS2	62	17	0.46810414270708867	0.8845697475614401	23.180229213682008	-0.300770717848702	0.12265391313628198	
TMEM68	22	7	0.4694041839629841	0.8845697475614401	42.9417633121337	-0.515427490405545	0.12265391313628198	
GDI1	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
GAREM1	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
STAMBP	22	7	0.4694041839629841	0.8845697475614401	42.9417633121337	-0.515427490405545	0.12265391313628198	
COL18A1	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
HNRNPAB	9	3	0.47166981652639245	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
LINC01138	22	7	0.4694041839629841	0.8845697475614401	42.9417633121337	-0.515427490405545	0.12265391313628198	
ARL2	9	3	0.4716701410478127	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
FAM217B	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
CASTOR3	90	24	0.46812328794190783	0.8845697475614401	19.798811156835846	-0.26061359137671924	0.12265391313628198	
PRPF38B	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
EIF4A1	39	11	0.4692051123230842	0.8845697475614401	26.710281031268686	-0.3415335867602869	0.12265391313628198	
CNNM4	22	7	0.4694041839629841	0.8845697475614401	42.9417633121337	-0.515427490405545	0.12265391313628198	
LOC101928135	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
KDSR	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
SH2D4B	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
ABTB2	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
ZNF286B	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
LENG8	22	7	0.4694041839629841	0.8845697475614401	42.9417633121337	-0.515427490405545	0.12265391313628198	
TMA7	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
PVR	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
RAD54L	22	7	0.4694041839629841	0.8845697475614401	42.9417633121337	-0.515427490405545	0.12265391313628198	
CDH1	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
PLPPR3	9	3	0.47166874635592215	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
HSPD1	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
SRP19	9	3	0.47166725508171736	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
DNAJC21	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
ZNF615	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
KSR2	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
TRIM16	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
PI4K2B	22	7	0.4694041839629841	0.8845697475614401	42.9417633121337	-0.515427490405545	0.12265391313628198	
PDCD1LG2	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
TXNL4A	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
RPF2	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
FOXP2	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
HSD17B7	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
CCDC144CP	9	3	0.4716669305338491	0.8845697475614401	49.74851394604482	-0.5825416862640819	0.12265391313628198	
